#OTU ID	1_S1	10_S10	100_S8	101_S9	102_S10	103_S11	104_S12	105_S13	106_S14	107_S15	108_S16	109_S17	11_S11	110_S18	111_S19	112_S20	113_S21	114_S22	115_S23	116_S24	117_S25	118_S26	119_S27	12_S12	120_S28	121_S29	122_S30	123_S31	124_S32	125_S33	126_S34	127_S35	128_S36	129_S37	13_S13	130_S38	130_S5	131_S6	132_S39	132_S7	133_S40	133_S8	134_S41	134_S9	135_S42	136_S10	136_S43	137_S11	137_S44	138_S12	139_S13	139_S45	140_S14	143_S46	144_S47	145_S48	146_S49	147_S50	148_S51	149_S86	15_S14	150_S87	151_S88	152_S89	153_S90	154_S91	155_S92	157_S93	158_S94	159_S95	16_S15	160_S74	161_S75	162_S76	163_S77	164_S78	165_S79	166_S80	167_S81	168_S82	169_S83	17_S16	170_S84	171_S85	172_S86	173_S87	174_S88	175_S89	176_S90	177_S91	178_S92	179_S93	18_S17	2_S2	20_S18	21_S19	22_S20	23_S21	24_S22	249_S75	25_S23	250_S76	251_S77	252_S78	254_S79	256_S80	258_S81	259_S82	26_S24	260_S83	261_S84	262_S85	263_S86	264_S87	265_S88	266_S89	267_S90	268_S91	269_S92	27_S25	270_S93	271_S94	272_S95	273_S96	274_S97	275_S98	276_S99	277_S100	28_S26	29_S27	3_S3	30_S28	31_S29	32_S30	33_S31	34_S32	35_S33	36_S34	37_S35	38_S36	39_S37	4_S4	40_S38	41_S39	42_S40	43_S41	44_S42	45_S43	46_S44	47_S45	48_S46	49_S47	5_S93	50_S48	51_S49	52_S50	53_S51	54_S52	55_S53	56_S54	57_S55	58_S56	6_S94	61_S57	63_S58	64_S59	65_S60	66_S61	67_S62	68_S63	69_S64	7_S95	70_S65	71_S66	72_S67	73_S68	74_S69	75_S70	76_S71	78_S72	79_S73	8_S96	80_S74	81_S75	82_S76	83_S77	84_S1	85_S2	86_S3	88_S4	9_S9	96_S5	97_S6	98_S7	V1-V2-180_S48	V1-V2-181_S49	V1-V2-183_S50	V1-V2-184_S51	V1-V2-185_S52	V1-V2-186_S53	V1-V2-187_S54	V1-V2-188_S55	V1-V2-S-86-2024-1_S15	V1-V2-S-86-2024-10_S24	V1-V2-S-86-2024-11_S25	V1-V2-S-86-2024-12_S26	V1-V2-S-86-2024-13_S27	V1-V2-S-86-2024-14_S28	V1-V2-S-86-2024-15_S29	V1-V2-S-86-2024-16_S30	V1-V2-S-86-2024-17_S31	V1-V2-S-86-2024-18_S32	V1-V2-S-86-2024-19_S33	V1-V2-S-86-2024-2_S16	V1-V2-S-86-2024-20_S34	V1-V2-S-86-2024-21_S35	V1-V2-S-86-2024-22_S36	V1-V2-S-86-2024-23_S37	V1-V2-S-86-2024-24_S38	V1-V2-S-86-2024-28_S39	V1-V2-S-86-2024-29_S40	V1-V2-S-86-2024-3_S17	V1-V2-S-86-2024-30_S41	V1-V2-S-86-2024-31_S42	V1-V2-S-86-2024-32_S43	V1-V2-S-86-2024-33_S44	V1-V2-S-86-2024-34_S45	V1-V2-S-86-2024-35_S46	V1-V2-S-86-2024-36_S47	V1-V2-S-86-2024-37_S48	V1-V2-S-86-2024-38_S49	V1-V2-S-86-2024-39_S50	V1-V2-S-86-2024-4_S18	V1-V2-S-86-2024-40_S51	V1-V2-S-86-2024-41_S52	V1-V2-S-86-2024-42_S53	V1-V2-S-86-2024-43_S54	V1-V2-S-86-2024-44_S55	V1-V2-S-86-2024-45_S56	V1-V2-S-86-2024-46_S57	V1-V2-S-86-2024-47_S58	V1-V2-S-86-2024-48_S59	V1-V2-S-86-2024-49_S60	V1-V2-S-86-2024-5_S19	V1-V2-S-86-2024-6_S20	V1-V2-S-86-2024-7_S21	V1-V2-S-86-2024-8_S22	V1-V2-S-86-2024-9_S23
Kocuria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnoanaerobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	18	0	183	0	804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnoclostridium	803	0	1811	8445	0	0	0	0	4570	9768	9845	2669	8	177	0	0	0	9	0	0	1192	3583	1182	46	9	0	1887	3750	56	28	598	737	141	550	0	587	284	8	530	7	3115	8	0	3	194	0	0	0	0	2828	0	0	2629	1826	62	1632	2325	0	525	194	2805	1003	2035	3450	129	1393	668	614	1781	0	69	0	0	7545	4064	165	766	1598	1515	6241	3703	2768	1139	2638	1109	1823	0	9332	527	0	0	0	89	3782	0	0	0	0	0	0	202	1999	3479	0	0	10393	14837	10310	710	0	10599	0	9997	16681	4153	0	0	3402	0	1198	23	1251	4374	288	0	0	5275	293	943	1648	1622	0	118	2666	798	1327	2983	241	666	1357	5388	654	204	4137	1271	0	0	12306	0	0	0	0	1734	0	10	6	21	4212	3027	911	20017	10285	1097	26414	93	35	0	98	170	0	0	0	34	0	0	0	0	0	0	0	8	0	1838	16140	10589	10040	499	0	0	181	0	0	26	1435	0	0	0	0	0	0	0	0	133	12	0	0	0	3897	427	72	0	10439	8382	288	64	0	0	0	0	0	0	0	0	4899	1468	10055	10531	3990	109	4386	525	62	0	75	89	16	36	33	0	0	0	105	0	1423	720	0	1958	18
Lachnospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	26	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	40	0	0	25	0	0	0	0	0	0	0	0	0	0	0	20	0	120	0	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	48	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_FCS020_group	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_FE2018_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_ND3007_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	10	0	560	0	0	166	0	0	0	0	0	9	0	0	0	0	0	321	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	22	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_NK3A20_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_NK4A136_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_NK4B4_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_UCG-001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	32	0	39	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_UCG-002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	78	16	0	0	0	0	0	0	0	0	216	682	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_UCG-003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_UCG-004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	31	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_UCG-010	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacticaseibacillus	4	77	49	0	0	0	4	0	42	1687	1530	1458	444	58	7924	2155	562	2427	2357	0	0	2	0	0	3663	204	15	0	0	0	0	0	651	0	0	0	13437	161	0	0	793	0	9398	114	56	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	42	0	44	965	0	0	0	0	0	0	0	0	0	0	0	8670	0	462	525	0	0	0	37	0	9	25	66	13	20	0	3	0	0	0	0	0	3	4	0	0	0	0	12721	16	0	23	2	0	3	0	0	2	0	0	619	1827	1034	40	0	0	0	92	0	0	4	0	0	0	46	0	0	610	8429	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	18	5	0	0	2	25228	1740	184	26241	20190	3846	13038	4455	11108	35	122	22	97	3	0	0	75	0	0	20	0	142	0	3737	0	24	0	0	0	0	0	295	623	414	0	0	0	0	50	8	5	0	8458	8255	1190	0	148	55	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11150	4121	10764	2823	0	0	0	0	0	0	0
Lactiplantibacillus	5	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	21	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	27	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus	4	0	131	10	88	41	7	6	2271	27921	29477	13223	36179	744	15371	13292	286	4312	5023	63	0	0	0	161	7105	371	1095	38	8677	79	8	0	212	3	5	11	7	379	17	20	2355	3	0	5	328	69	0	39	4697	0	0	10	0	13	203	302	0	0	16	9	70	0	0	0	15	0	3	3	192	110	84	136	193	0	0	79	134	190	117	2	0	2998	0	1429	23	42	16458	6	0	579	577	157	354	21	38	5	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	2947	0	33	57	11	31	218	199	175	0	0	0	0	4	67	69	4799	0	0	0	0	7	0	147	21	542	57	0	0	0	16	0	0	11	0	8480	13	220	0	168	896	38	12	271	16	19	0	868	5	0	29	0	0	0	140	42	42	87	64	70	137	40	79	0	43	12	101	37	8	0	0	0	8622	8	0	2893	3113	77	10	0	0	0	0	0	0	4140	0	0	73	207	468	27	43	0	702	703	9114	9542	2609	772	212	31	43	14777	0	122	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	85	0	87	0	0
Lactococcus	0	0	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	10	0	0	2	0	0	0	0	44	0	0	144	0	3	232	8	409	5	0	23	0	0	16	0	0	0	49	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	129	1174	3	0	0	0	0	0	0	0	0	0	0	0	0	488	7	7	23	0	117	0	0	0	0	3	80	22	0	0	772	142	68	0	13	22	0	0	65	198	0	7	737	0	243	0	1201	0	0	0	0	0	0	0	0	20	0	0	0	295	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	117	0	2	0	0	0	3	110	239	249	564	178	0	40	0	195	134	7	0	0	0	9	0	0	0	0	0	2	0	3	11	0	0	0	0	0	0	0	0	0	0	5	0	0	0	88	0	0	0	0	0	0	0	0	0	0	48	0	60	91	19	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	0	0	0	5	0	10	0	7	0	0
Lactonifactor	0	0	27	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	18	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	53	58	40	152	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	35	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
Latilactobacillus	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2524	0	0	5	0	0	0	0	0	22	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	112	0	16	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lautropia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
